Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 30.16      2.06     2.06   659448     0.00     0.00  MarkReach
 24.60      3.74     1.68   344609     0.00     0.00  Moves
 14.79      4.75     1.01   701308     0.00     0.00  GetPenalty
  2.78      4.94     0.19    71208     0.00     0.00  MarkReachGRoom
  2.34      5.10     0.16    36726     0.00     0.00  DistToGoal
  1.90      5.23     0.13  5022771     0.00     0.00  AllBitsSetBS
  1.76      5.35     0.12   189966     0.00     0.00  UnReach
  1.17      5.43     0.08   855867     0.00     0.00  BitNotAndNotAndNotBS
  1.17      5.51     0.08   125911     0.00     0.00  MarkReachQuick
  1.10      5.59     0.08   253702     0.00     0.00  GenerateMoves
  1.02      5.66     0.07   220527     0.00     0.00  PushesMoves
  0.88      5.72     0.06   701308     0.00     0.00  BitAndNotButOrBS
  0.88      5.78     0.06   319018     0.00     0.00  DeadUpdateLowerBound
  0.88      5.84     0.06    22432     0.00     0.00  init_stats
  0.73      5.89     0.05 10331614     0.00     0.00  XDistMan
  0.73      5.94     0.05  1212124     0.00     0.00  BitOrEqBS
  0.73      5.99     0.05   701308     0.00     0.00  LogAndNotAndNotBS
  0.73      6.04     0.05   241746     0.00     0.00  My_qsort
  0.73      6.09     0.05   145598     0.00     0.00  PenUpdateLowerBound
  0.73      6.14     0.05   106466     0.00     0.00  DeadLowerBound
  0.59      6.18     0.04  1139322     0.00     0.00  BitOrAndEqBS
  0.59      6.22     0.04   627068     0.00     0.00  GenAllSquares
  0.59      6.26     0.04   208488     0.00     0.00  NumberBitsBS
  0.59      6.30     0.04   186966     0.00     0.00  DeadMoveOrdering
  0.59      6.34     0.04    53161     0.00     0.00  MinMatch
  0.59      6.38     0.04       23     0.00     0.00  SetManDistances
  0.44      6.41     0.03  1073321     0.00     0.00  SubMacro
  0.44      6.44     0.03    19713     0.00     0.00  GoalReach
  0.44      6.47     0.03    15858     0.00     0.00  DeadDeactivateStones
  0.29      6.49     0.02  1466509     0.00     0.00  Frozen
  0.29      6.51     0.02   267046     0.00     0.00  PSGetHashTable
  0.29      6.53     0.02   204813     0.00     0.00  DeadMakeMove
  0.29      6.55     0.02    30504     0.00     0.00  StoneReach
  0.29      6.57     0.02     4550     0.00     0.00  PickUpEntrances
  0.15      6.58     0.01  1370344     0.00     0.00  GetManDir
  0.15      6.59     0.01  1139322     0.00     0.00  DeadLock
  0.15      6.60     0.01  1073321     0.00     0.00  DeadLock2
  0.15      6.61     0.01   680859     0.00     0.00  GetOptDist
  0.15      6.62     0.01   642834     0.00     0.00  AbortSearch
  0.15      6.63     0.01   517776     0.00     0.00  UpdateHashKey
  0.15      6.64     0.01   449409     0.00     0.00  Crowding
  0.15      6.65     0.01   345062     0.00     0.00  IncNodeCount
  0.15      6.66     0.01   220441     0.00     0.00  SetManStoneSquares
  0.15      6.67     0.01   204813     0.00     0.00  DeadUnMakeMove
  0.15      6.68     0.01   201152     0.00     0.00  BitAndNotEqBS
  0.15      6.69     0.01    70508     0.00     0.00  UpdateReach
  0.15      6.70     0.01    58823     0.00     0.00  PenMoveOrdering
  0.15      6.71     0.01    54603     0.00     0.00  RegisterMove
  0.15      6.72     0.01    27288     0.00     0.00  PenLowerBound
  0.15      6.73     0.01    22850     0.00     0.00  print_stats
  0.15      6.74     0.01    19500     0.00     0.00  DeadIda
  0.15      6.75     0.01    15440     0.00     0.00  MarkReachDist
  0.15      6.76     0.01     7913     0.00     0.00  NewMoveOrdering
  0.15      6.77     0.01     7090     0.00     0.00  PenDeactivateStones
  0.15      6.78     0.01     5594     0.00     0.00  MarkReachPos
  0.15      6.79     0.01     4550     0.00     0.00  ValidateEntrances
  0.15      6.80     0.01     3707     0.00     0.00  PenIda
  0.15      6.81     0.01     3628     0.00     0.00  AddMoreStones
  0.15      6.82     0.01      201     0.00     0.00  GetProperties
  0.15      6.83     0.01       23     0.00     0.00  SetStoneDistances
  0.07      6.83     0.01                             compare_val
  0.00      6.83     0.00  5842317     0.00     0.00  DistantSquares
  0.00      6.83     0.00  1640595     0.00     0.00  DeadCompare
  0.00      6.83     0.00   725731     0.00     0.00  DiffToDir
  0.00      6.83     0.00   568223     0.00     0.00  PenCompare
