Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 30.48      1.39     1.39   510054     0.00     0.00  GetPenalty
 20.40      2.32     0.93   297207     0.00     0.00  MarkReach
 17.11      3.10     0.78   105482     0.00     0.00  Moves
  9.54      3.54     0.44 16510101     0.00     0.00  AllBitsSetBS
  2.63      3.66     0.12   447433     0.00     0.00  UnReach
  2.41      3.77     0.11   341480     0.00     0.00  PenUpdateLowerBound
  2.19      3.87     0.10    25187     0.00     0.00  DistToGoal
  1.54      3.94     0.07   172125     0.00     0.00  MarkReachQuick
  0.88      3.98     0.04  2086821     0.00     0.00  GetOptDist
  0.88      4.02     0.04   850485     0.00     0.00  BitOrEqBS
  0.88      4.06     0.04   701751     0.00     0.00  BitOrAndEqBS
  0.88      4.10     0.04   633181     0.00     0.00  BitNotAndNotAndNotBS
  0.88      4.14     0.04   510054     0.00     0.00  BitAndNotButOrBS
  0.66      4.17     0.03   510054     0.00     0.00  LogAndNotAndNotBS
  0.66      4.20     0.03   139806     0.00     0.00  DeadUpdateLowerBound
  0.66      4.23     0.03   111438     0.00     0.00  GenerateMoves
  0.66      4.26     0.03   107728     0.00     0.00  My_qsort
  0.66      4.29     0.03    36878     0.00     0.00  DeadMoveOrdering
  0.44      4.31     0.02  1650771     0.00     0.00  GetManDir
  0.44      4.33     0.02   267626     0.00     0.00  GenAllSquares
  0.44      4.35     0.02   266433     0.00     0.00  BitAndNotEqBS
  0.44      4.37     0.02    47658     0.00     0.00  NumberBitsBS
  0.44      4.39     0.02    12770     0.00     0.00  PenLowerBound
  0.22      4.40     0.01   869061     0.00     0.00  Frozen
  0.22      4.41     0.01   701751     0.00     0.00  DeadLock
  0.22      4.42     0.01   657438     0.00     0.00  DeadLock2
  0.22      4.43     0.01   657197     0.00     0.00  SubMacro
  0.22      4.44     0.01   375226     0.00     0.00  LogAndBS
  0.22      4.45     0.01   242203     0.00     0.00  IncNodeCount
  0.22      4.46     0.01   175837     0.00     0.00  PenUnMakeMove
  0.22      4.47     0.01   163849     0.00     0.00  UpdateReach
  0.22      4.48     0.01   143828     0.00     0.00  PSGetHashTable
  0.22      4.49     0.01    73082     0.00     0.00  DeadMakeMove
  0.22      4.50     0.01    49490     0.00     0.00  GetScew
  0.22      4.51     0.01     7024     0.00     0.00  DeadLowerBound
  0.22      4.52     0.01     5256     0.00     0.00  MarkReachGRoom
  0.22      4.53     0.01     3460     0.00     0.00  print_stats
  0.22      4.54     0.01     3396     0.00     0.00  PenIda
  0.22      4.55     0.01      491     0.00     0.00  GoalReach
  0.22      4.56     0.01        1     0.01     0.06  SetDistDistances
  0.11      4.56     0.01                             EqualBS
  0.00      4.56     0.00  1231455     0.00     0.00  PenCompare
  0.00      4.56     0.00   677917     0.00     0.00  BitNext
  0.00      4.56     0.00   561393     0.00     0.00  DeadCompare
  0.00      4.56     0.00   516092     0.00     0.00  DiffToDir
  0.00      4.56     0.00   482482     0.00     0.00  UpdateHashKey
  0.00      4.56     0.00   372320     0.00     0.00  AbortSearch
  0.00      4.56     0.00   320484     0.00     0.00  DeadTree
  0.00      4.56     0.00   175837     0.00     0.00  PenMakeMove
  0.00      4.56     0.00   161899     0.00     0.00  PSStoreHashTable
  0.00      4.56     0.00   119702     0.00     0.00  XDistMan
  0.00      4.56     0.00    98070     0.00     0.00  PenIsGoalNode
  0.00      4.56     0.00    79772     0.00     0.00  Debug
  0.00      4.56     0.00    74349     0.00     0.00  PenMoveOrdering
  0.00      4.56     0.00    73082     0.00     0.00  DeadUnMakeMove
  0.00      4.56     0.00    66726     0.00     0.00  DistantSquares
  0.00      4.56     0.00    56885     0.00     0.00  PSSetPathFlag
  0.00      4.56     0.00    52904     0.00     0.00  FindTransitiveClosure
  0.00      4.56     0.00    52904     0.00     0.00  Maximize
  0.00      4.56     0.00    49859     0.00     0.00  PushesMoves
  0.00      4.56     0.00    49698     0.00     0.00  SetManStoneSquares
  0.00      4.56     0.00    47281     0.00     0.00  NewAddScew
  0.00      4.56     0.00    46608     0.00     0.00  DeadIsGoalNode
  0.00      4.56     0.00    38618     0.00     0.00  SubsetBS
  0.00      4.56     0.00    19830     0.00     0.00  NormHashKey
  0.00      4.56     0.00    10266     0.00     0.00  XDistStone
  0.00      4.56     0.00     8285     0.00     0.00  BitNotAndNotBS
  0.00      4.56     0.00     7082     0.00     0.00  IncCounter
  0.00      4.56     0.00     5256     0.00     0.00  CleanReach
  0.00      4.56     0.00     4163     0.00     0.00  compare_negval
  0.00      4.56     0.00     3707     0.00     0.00  Crowding
  0.00      4.56     0.00     3707     0.00     0.00  DistantMove
  0.00      4.56     0.00     3670     0.00     0.00  PSUnSetPathFlag
  0.00      4.56     0.00     2968     0.00     0.00  init_stats
  0.00      4.56     0.00     2576     0.00     0.00  PenDeactivateStones
  0.00      4.56     0.00     2265     0.00     0.00  PenStartIda
  0.00      4.56     0.00     1964     0.00     0.00  MarkReachDist
  0.00      4.56     0.00     1951     0.00     0.00  FindFarthestPosStone
  0.00      4.56     0.00     1208     0.00     0.00  DeadIda
