Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 28.67      0.41     0.41    72333     0.00     0.00  MarkReach
 22.38      0.73     0.32    35308     0.00     0.00  Moves
  7.69      0.84     0.11    24622     0.00     0.00  MarkReachGRoom
  5.59      0.92     0.08    12996     0.00     0.00  DistToGoal
  4.20      0.98     0.06  1705117     0.00     0.00  GetOptDist
  4.20      1.04     0.06    70225     0.00     0.00  GetPenalty
  3.50      1.09     0.05    26979     0.00     0.00  StoneReach
  2.80      1.13     0.04    59638     0.00     0.00  UnReach
  2.10      1.16     0.03   145841     0.00     0.00  BitOrAndEqBS
  2.10      1.19     0.03    23321     0.00     0.00  My_qsort
  2.10      1.22     0.03    23238     0.00     0.00  GenerateMoves
  2.10      1.25     0.03       10     0.00     0.00  SetStoneDistances
  1.40      1.27     0.02    24846     0.00     0.00  MarkReachQuick
  1.40      1.29     0.02    16220     0.00     0.00  DeadUpdateLowerBound
  0.70      1.30     0.01   298455     0.00     0.00  AllBitsSetBS
  0.70      1.31     0.01   148572     0.00     0.00  BitOrEqBS
  0.70      1.32     0.01   137456     0.00     0.00  DeadLock2
  0.70      1.33     0.01    79081     0.00     0.00  GenAllSquares
  0.70      1.34     0.01    70225     0.00     0.00  BitAndNotButOrBS
  0.70      1.35     0.01    54686     0.00     0.00  BitAndNotEqBS
  0.70      1.36     0.01    45802     0.00     0.00  PenUpdateLowerBound
  0.70      1.37     0.01    25361     0.00     0.00  BitNotAndNotBS
  0.70      1.38     0.01    16549     0.00     0.00  PushesMoves
  0.70      1.39     0.01    10461     0.00     0.00  GroomExcPos
  0.70      1.40     0.01     4211     0.00     0.00  PickUpEntrances
  0.70      1.41     0.01     4211     0.00     0.00  ValidateEntrances
  0.70      1.42     0.01      558     0.00     0.00  PenDeactivateStones
  0.70      1.43     0.01       10     0.00     0.00  SetManDistances
  0.00      1.43     0.00   239512     0.00     0.00  PenCompare
  0.00      1.43     0.00   199190     0.00     0.00  Frozen
  0.00      1.43     0.00   168837     0.00     0.00  DiffToDir
  0.00      1.43     0.00   145841     0.00     0.00  DeadLock
  0.00      1.43     0.00   138715     0.00     0.00  GetManDir
  0.00      1.43     0.00   126437     0.00     0.00  SubMacro
  0.00      1.43     0.00   119434     0.00     0.00  BitNotAndNotAndNotBS
  0.00      1.43     0.00    92668     0.00     0.00  DeadCompare
  0.00      1.43     0.00    70225     0.00     0.00  LogAndNotAndNotBS
  0.00      1.43     0.00    62596     0.00     0.00  UpdateHashKey
  0.00      1.43     0.00    59457     0.00     0.00  AbortSearch
  0.00      1.43     0.00    51249     0.00     0.00  GetScew
  0.00      1.43     0.00    47153     0.00     0.00  NewAddScew
  0.00      1.43     0.00    42900     0.00     0.00  IncNodeCount
  0.00      1.43     0.00    39235     0.00     0.00  EntrComp
  0.00      1.43     0.00    33766     0.00     0.00  DeadTree
  0.00      1.43     0.00    31573     0.00     0.00  PSStoreHashTable
  0.00      1.43     0.00    29417     0.00     0.00  XDistMan
  0.00      1.43     0.00    26214     0.00     0.00  PSGetHashTable
  0.00      1.43     0.00    24622     0.00     0.00  CleanReach
  0.00      1.43     0.00    24577     0.00     0.00  PenMakeMove
  0.00      1.43     0.00    24577     0.00     0.00  PenUnMakeMove
  0.00      1.43     0.00    22255     0.00     0.00  UpdateReach
  0.00      1.43     0.00    19048     0.00     0.00  PenIsGoalNode
  0.00      1.43     0.00    17232     0.00     0.00  Debug
  0.00      1.43     0.00    16496     0.00     0.00  PenMoveOrdering
  0.00      1.43     0.00    16422     0.00     0.00  SetManStoneSquares
  0.00      1.43     0.00    15512     0.00     0.00  DistantSquares
  0.00      1.43     0.00    14224     0.00     0.00  Isnt0BS
  0.00      1.43     0.00    14211     0.00     0.00  BitAndNotBS
  0.00      1.43     0.00    13719     0.00     0.00  PSSetPathFlag
  0.00      1.43     0.00    13195     0.00     0.00  IncCounter
  0.00      1.43     0.00    10474     0.00     0.00  GroomIncPos
  0.00      1.43     0.00    10140     0.00     0.00  MarkReachDist
  0.00      1.43     0.00    10000     0.00     0.00  GGGetHashTable
  0.00      1.43     0.00     9225     0.00     0.00  GoalReach
  0.00      1.43     0.00     9025     0.00     0.00  DeadMakeMove
  0.00      1.43     0.00     9025     0.00     0.00  DeadUnMakeMove
  0.00      1.43     0.00     7856     0.00     0.00  NumberBitsBS
  0.00      1.43     0.00     7486     0.00     0.00  DeadIsGoalNode
  0.00      1.43     0.00     6700     0.00     0.00  NumberBitsInt
