Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 36.00      0.09     0.09    17316     0.01     0.01  Moves
 28.00      0.16     0.07    15372     0.00     0.00  MarkReach
  8.00      0.18     0.02   326273     0.00     0.00  GetOptDist
  4.00      0.19     0.01    72007     0.00     0.00  BitOrEqBS
  4.00      0.20     0.01    55887     0.00     0.00  BitOrAndEqBS
  4.00      0.21     0.01    32869     0.00     0.00  BitNotAndNotAndNotBS
  4.00      0.22     0.01    30428     0.00     0.00  GetPenalty
  4.00      0.23     0.01    16294     0.00     0.00  PenUpdateLowerBound
  4.00      0.24     0.01      499     0.02     0.02  init_stats
  4.00      0.25     0.01        1    10.00    11.08  XDistHist
  0.00      0.25     0.00   158436     0.00     0.00  GetManDir
  0.00      0.25     0.00   102030     0.00     0.00  AllBitsSetBS
  0.00      0.25     0.00    76307     0.00     0.00  PenCompare
  0.00      0.25     0.00    74222     0.00     0.00  Frozen
  0.00      0.25     0.00    55887     0.00     0.00  DeadLock
  0.00      0.25     0.00    52301     0.00     0.00  DeadLock2
  0.00      0.25     0.00    52301     0.00     0.00  SubMacro
  0.00      0.25     0.00    40944     0.00     0.00  DeadCompare
  0.00      0.25     0.00    38416     0.00     0.00  BitNext
  0.00      0.25     0.00    31250     0.00     0.00  GenAllSquares
  0.00      0.25     0.00    30428     0.00     0.00  BitAndNotButOrBS
  0.00      0.25     0.00    30428     0.00     0.00  LogAndNotAndNotBS
  0.00      0.25     0.00    27929     0.00     0.00  AbortSearch
  0.00      0.25     0.00    26280     0.00     0.00  UpdateHashKey
  0.00      0.25     0.00    22993     0.00     0.00  DiffToDir
  0.00      0.25     0.00    22814     0.00     0.00  UnReach
  0.00      0.25     0.00    20043     0.00     0.00  DeadTree
  0.00      0.25     0.00    18250     0.00     0.00  BitAndNotEqBS
  0.00      0.25     0.00    15936     0.00     0.00  PSStoreHashTable
  0.00      0.25     0.00    14959     0.00     0.00  IncNodeCount
  0.00      0.25     0.00    14537     0.00     0.00  LogAndBS
  0.00      0.25     0.00    13100     0.00     0.00  Debug
  0.00      0.25     0.00    12954     0.00     0.00  PSGetHashTable
  0.00      0.25     0.00    12451     0.00     0.00  GetScew
  0.00      0.25     0.00    11832     0.00     0.00  GenerateMoves
  0.00      0.25     0.00    11775     0.00     0.00  NewAddScew
  0.00      0.25     0.00    10708     0.00     0.00  My_qsort
  0.00      0.25     0.00     9664     0.00     0.00  DeadUpdateLowerBound
  0.00      0.25     0.00     9624     0.00     0.01  PushesMoves
  0.00      0.25     0.00     9557     0.00     0.01  SetManStoneSquares
  0.00      0.25     0.00     9350     0.00     0.00  MarkReachQuick
  0.00      0.25     0.00     8864     0.00     0.00  PenMakeMove
  0.00      0.25     0.00     8864     0.00     0.00  PenUnMakeMove
  0.00      0.25     0.00     8147     0.00     0.00  UpdateReach
  0.00      0.25     0.00     7966     0.00     0.00  PenIsGoalNode
  0.00      0.25     0.00     7878     0.00     0.00  XDistMan
  0.00      0.25     0.00     7562     0.00     0.00  PSSetPathFlag
  0.00      0.25     0.00     7244     0.00     0.00  PenMoveOrdering
  0.00      0.25     0.00     5443     0.00     0.00  NumberBitsBS
  0.00      0.25     0.00     5318     0.00     0.00  DeadMakeMove
  0.00      0.25     0.00     5318     0.00     0.00  DeadUnMakeMove
  0.00      0.25     0.00     5206     0.00     0.00  DeadIsGoalNode
  0.00      0.25     0.00     4513     0.00     0.00  DeadMoveOrdering
  0.00      0.25     0.00     4164     0.00     0.00  DistantSquares
  0.00      0.25     0.00     2981     0.00     0.00  FindTransitiveClosure
  0.00      0.25     0.00     2981     0.00     0.00  Maximize
  0.00      0.25     0.00     2950     0.00     0.00  NormHashKey
  0.00      0.25     0.00     2777     0.00     0.00  BitNotAndNotBS
  0.00      0.25     0.00     2246     0.00     0.00  IncCounter
  0.00      0.25     0.00     2244     0.00     0.00  CleanReach
  0.00      0.25     0.00     2244     0.00     0.00  MarkReachGRoom
  0.00      0.25     0.00     1776     0.00     0.00  PenLowerBound
  0.00      0.25     0.00     1150     0.00     0.00  DeadLowerBound
  0.00      0.25     0.00     1092     0.00     0.00  XDistStone
  0.00      0.25     0.00      776     0.00     0.00  compare_negval
  0.00      0.25     0.00      732     0.00     0.00  My_free
  0.00      0.25     0.00      566     0.00     0.00  print_stats
  0.00      0.25     0.00      465     0.00     0.00  SubsetBS
  0.00      0.25     0.00      398     0.00     0.29  PenIda
  0.00      0.25     0.00      388     0.00     0.00  MarkReachDist
  0.00      0.25     0.00      347     0.00     0.00  Crowding
  0.00      0.25     0.00      347     0.00     0.00  DistantMove
  0.00      0.25     0.00      342     0.00     0.01  PenDeactivateStones
  0.00      0.25     0.00      334     0.00     0.00  BitAndNotAndNotBS
  0.00      0.25     0.00      333     0.00     0.00  FindClosestPosStone
  0.00      0.25     0.00      323     0.00     0.00  MinMatch
  0.00      0.25     0.00      302     0.00     0.02  PenStartIda
  0.00      0.25     0.00      263     0.00     0.34  DeadIda
  0.00      0.25     0.00      228     0.00     0.00  BetterUpdateLowerBound
  0.00      0.25     0.00      228     0.00     0.01  MakeMove
  0.00      0.25     0.00      228     0.00     0.00  Mprintf
  0.00      0.25     0.00      196     0.00     0.02  DeadStartIda
