Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 26.85      0.29     0.29    35462     0.00     0.00  MarkReachGRoom
 15.74      0.46     0.17    18520     0.00     0.00  MarkReach
 13.89      0.61     0.15    17445     0.00     0.00  StoneReach
  9.26      0.71     0.10    14627     0.00     0.00  Moves
  5.56      0.77     0.06  2793906     0.00     0.00  GetOptDist
  5.56      0.83     0.06    47454     0.00     0.00  GetPenalty
  2.78      0.86     0.03    69105     0.00     0.00  GetScew
  2.78      0.89     0.03     3505     0.00     0.00  PickUpEntrances
  1.85      0.91     0.02    74665     0.00     0.00  SubMacro
  1.85      0.93     0.02    67993     0.00     0.00  BitAndNotEqBS
  1.85      0.95     0.02    35566     0.00     0.00  PenUpdateLowerBound
  1.85      0.97     0.02    28402     0.00     0.00  GenAllSquares
  1.85      0.99     0.02     7147     0.00     0.00  MarkReachDist
  0.93      1.00     0.01   239954     0.00     0.00  AllBitsSetBS
  0.93      1.01     0.01    92045     0.00     0.00  BitOrEqBS
  0.93      1.02     0.01    74665     0.00     0.00  DeadLock2
  0.93      1.03     0.01    55457     0.00     0.00  BitNotAndNotAndNotBS
  0.93      1.04     0.01    47454     0.00     0.00  BitAndNotButOrBS
  0.93      1.05     0.01    47454     0.00     0.00  LogAndNotAndNotBS
  0.93      1.06     0.01    36146     0.00     0.00  BitNotAndNotBS
  0.93      1.07     0.01     3505     0.00     0.00  ValidateEntrances
  0.93      1.08     0.01        1     0.01     0.10  SetDistDistances
  0.00      1.08     0.00   537434     0.00     0.00  DiffToDir
  0.00      1.08     0.00   198568     0.00     0.00  GetManDir
  0.00      1.08     0.00   154106     0.00     0.00  PenCompare
  0.00      1.08     0.00    97742     0.00     0.00  Frozen
  0.00      1.08     0.00    78047     0.00     0.00  BitOrAndEqBS
  0.00      1.08     0.00    78047     0.00     0.00  DeadLock
  0.00      1.08     0.00    65505     0.00     0.00  NewAddScew
  0.00      1.08     0.00    46948     0.00     0.00  UnReach
  0.00      1.08     0.00    41378     0.00     0.00  AbortSearch
  0.00      1.08     0.00    40860     0.00     0.00  UpdateHashKey
  0.00      1.08     0.00    38616     0.00     0.00  EntrComp
  0.00      1.08     0.00    35462     0.00     0.00  CleanReach
  0.00      1.08     0.00    34785     0.00     0.00  BitNext
  0.00      1.08     0.00    33318     0.00     0.00  LogAndBS
  0.00      1.08     0.00    30913     0.00     0.00  IncNodeCount
  0.00      1.08     0.00    30783     0.00     0.00  DeadTree
  0.00      1.08     0.00    23741     0.00     0.00  XDistMan
  0.00      1.08     0.00    22229     0.00     0.00  PSStoreHashTable
  0.00      1.08     0.00    19648     0.00     0.00  PenMakeMove
  0.00      1.08     0.00    19648     0.00     0.00  PenUnMakeMove
  0.00      1.08     0.00    19538     0.00     0.00  MarkReachQuick
  0.00      1.08     0.00    19122     0.00     0.00  DeadCompare
  0.00      1.08     0.00    17737     0.00     0.00  PSGetHashTable
  0.00      1.08     0.00    17399     0.00     0.00  UpdateReach
  0.00      1.08     0.00    16765     0.00     0.00  GenerateMoves
  0.00      1.08     0.00    16602     0.00     0.00  My_qsort
  0.00      1.08     0.00    15997     0.00     0.00  Debug
  0.00      1.08     0.00    15438     0.00     0.00  PenIsGoalNode
  0.00      1.08     0.00    14168     0.00     0.00  PenMoveOrdering
  0.00      1.08     0.00    13538     0.00     0.00  Isnt0BS
  0.00      1.08     0.00    13505     0.00     0.00  BitAndNotBS
  0.00      1.08     0.00    12816     0.00     0.00  DistantSquares
  0.00      1.08     0.00    11529     0.00     0.00  PushesMoves
  0.00      1.08     0.00    11442     0.00     0.00  IncCounter
  0.00      1.08     0.00    11407     0.00     0.00  SetManStoneSquares
  0.00      1.08     0.00    10172     0.00     0.00  GroomIncPos
  0.00      1.08     0.00    10151     0.00     0.00  GroomExcPos
  0.00      1.08     0.00    10000     0.00     0.00  GGGetHashTable
  0.00      1.08     0.00     9347     0.00     0.00  PSSetPathFlag
  0.00      1.08     0.00     5142     0.00     0.00  NormHashKey
  0.00      1.08     0.00     4654     0.00     0.00  DeadUpdateLowerBound
  0.00      1.08     0.00     4347     0.00     0.00  PenLowerBound
  0.00      1.08     0.00     3632     0.00     0.00  GoalReach
  0.00      1.08     0.00     3504     0.00     0.00  EvaluateGroom
  0.00      1.08     0.00     3503     0.00     0.00  GGStoreHashTable
  0.00      1.08     0.00     2790     0.00     0.00  NumberBitsBS
  0.00      1.08     0.00     2601     0.00     0.00  DeadMakeMove
  0.00      1.08     0.00     2601     0.00     0.00  DeadUnMakeMove
  0.00      1.08     0.00     2592     0.00     0.00  SubsetBS
  0.00      1.08     0.00     2559     0.00     0.00  DeadIsGoalNode
  0.00      1.08     0.00     2417     0.00     0.00  DeadMoveOrdering
  0.00      1.08     0.00     2017     0.00     0.00  XDistStone
  0.00      1.08     0.00     1892     0.00     0.00  compare_negval
  0.00      1.08     0.00     1870     0.00     0.00  FindTransitiveClosure
  0.00      1.08     0.00     1870     0.00     0.00  Maximize
  0.00      1.08     0.00     1594     0.00     0.00  PSUnSetPathFlag
  0.00      1.08     0.00     1433     0.00     0.00  ValueSquareEntr
  0.00      1.08     0.00      880     0.00     0.00  NumberBitsInt
  0.00      1.08     0.00      818     0.00     0.00  My_free
  0.00      1.08     0.00      801     0.00     0.00  Crowding
  0.00      1.08     0.00      801     0.00     0.00  DistantMove
  0.00      1.08     0.00      789     0.00     0.00  CreatePropGMacro
  0.00      1.08     0.00      789     0.00     0.00  FindBestSquare
  0.00      1.08     0.00      712     0.00     0.00  PenIda
  0.00      1.08     0.00      689     0.00     0.00  print_stats
  0.00      1.08     0.00      654     0.00     0.00  init_stats
  0.00      1.08     0.00      641     0.00     0.00  MinMatch
  0.00      1.08     0.00      638     0.00     0.00  DeadLowerBound
  0.00      1.08     0.00      617     0.00     0.00  PenDeactivateStones
  0.00      1.08     0.00      578     0.00     0.00  DistToGoal
  0.00      1.08     0.00      529     0.00     0.00  PenStartIda
  0.00      1.08     0.00      457     0.00     0.00  Communicating
  0.00      1.08     0.00      457     0.00     0.00  GetBaseProps
  0.00      1.08     0.00      452     0.00     0.00  Mprintf
  0.00      1.08     0.00      442     0.00     0.00  MakeMove
  0.00      1.08     0.00      439     0.00     0.00  BetterUpdateLowerBound
  0.00      1.08     0.00      406     0.00     0.00  ValueSquare
  0.00      1.08     0.00      381     0.00     0.00  FindFarthestPosStone
  0.00      1.08     0.00      330     0.00     0.00  QualityCompare
  0.00      1.08     0.00      330     0.00     0.00  StoreHashTable
  0.00      1.08     0.00      283     0.00     0.00  BitAndNotAndNotBS
  0.00      1.08     0.00      283     0.00     0.00  FindClosestPosStone
  0.00      1.08     0.00      210     0.00     0.00  FindClosestPosMan
  0.00      1.08     0.00      200     0.00     0.00  IsGoalNodeNorm
  0.00      1.08     0.00      198     0.00     0.00  RegisterMove
  0.00      1.08     0.00      198     0.00     0.00  UnMakeMove
  0.00      1.08     0.00      197     0.00     0.00  BetterUpdateLowerBound2
  0.00      1.08     0.00      190     0.00     0.00  GetHashTable
  0.00      1.08     0.00      180     0.00     0.00  NewMoveOrdering
  0.00      1.08     0.00      170     0.00     0.00  InitIDA
  0.00      1.08     0.00      159     0.00     0.00  DeadIda
  0.00      1.08     0.00      158     0.00     0.00  My_realloc
  0.00      1.08     0.00      149     0.00     0.00  PenMoveSuspected
  0.00      1.08     0.00      142     0.00     0.00  AreaMove
  0.00      1.08     0.00      142     0.00     0.00  FindFringeStones
  0.00      1.08     0.00      130     0.00     0.00  DeadMoveSuspected
  0.00      1.08     0.00      125     0.00     0.00  DeadStartIda
  0.00      1.08     0.00      122     0.00     0.00  HumanMove
  0.00      1.08     0.00      120     0.00     0.00  ResetHist
  0.00      1.08     0.00      113     0.00     0.00  UpdateMaze
  0.00      1.08     0.00      105     0.00     0.00  BuildGMTree
  0.00      1.08     0.00      105     0.00     0.00  GMGetHashTable
  0.00      1.08     0.00      104     0.00     0.00  CreateGMacro
  0.00      1.08     0.00      101     0.00     0.00  My_malloc
  0.00      1.08     0.00       90     0.00     0.00  DeadDeactivateStones
  0.00      1.08     0.00       73     0.00     0.00  AddConflict
  0.00      1.08     0.00       73     0.00     0.00  FindFirstSet
  0.00      1.08     0.00       73     0.00     0.00  FindPenalty
  0.00      1.08     0.00       73     0.00     0.00  InsertConflict
  0.00      1.08     0.00       73     0.00     0.00  RemoveDuplicates
  0.00      1.08     0.00       61     0.00     0.00  MarkReachPos
  0.00      1.08     0.00       60     0.00     0.00  WhichStones
  0.00      1.08     0.00       57     0.00     0.00  BitOrBS
  0.00      1.08     0.00       55     0.00     0.00  PropStonesDone
  0.00      1.08     0.00       55     0.00     0.00  RestoreMaze
  0.00      1.08     0.00       55     0.00     0.00  SaveMaze
  0.00      1.08     0.00       53     0.00     0.00  GMDelHashEntry
  0.00      1.08     0.00       53     0.00     0.00  GetGMTree
  0.00      1.08     0.00       51     0.00     0.00  GMStoreHashTable
  0.00      1.08     0.00       51     0.00     0.00  GetProperties
  0.00      1.08     0.00       51     0.00     0.01  GetSquareValues
  0.00      1.08     0.00       50     0.00     0.00  WasTestedPen
  0.00      1.08     0.00       45     0.00     0.00  SetPathFlag
  0.00      1.08     0.00       43     0.00     0.00  AddMoreStones
  0.00      1.08     0.00       39     0.00     0.01  PenMove
  0.00      1.08     0.00       32     0.00     0.00  AddTestedPen
  0.00      1.08     0.00       32     0.00     0.00  GoodTested
  0.00      1.08     0.00       32     0.00     0.00  LogAndAndNotBS
  0.00      1.08     0.00       31     0.00     0.00  DeadMove
  0.00      1.08     0.00       24     0.00     0.00  PenMiniConflict
  0.00      1.08     0.00       16     0.00     0.00  FindStartEndTunnel
  0.00      1.08     0.00       10     0.00     0.00  AddConflicts
  0.00      1.08     0.00       10     0.00     0.00  InitPenalty
  0.00      1.08     0.00       10     0.00     0.00  InsertPenalty
  0.00      1.08     0.00        8     0.00     0.00  CopyMaze
  0.00      1.08     0.00        8     0.00     0.00  DeadMiniConflict
  0.00      1.08     0.00        8     0.00     0.00  DelCopiedMaze
  0.00      1.08     0.00        5     0.00     0.00  BetterLowerBound
  0.00      1.08     0.00        5     0.00     0.00  EqualBS
  0.00      1.08     0.00        4     0.00     0.00  AddMacro
  0.00      1.08     0.00        4     0.00     0.00  FindEndTunnel
  0.00      1.08     0.00        4     0.00     0.01  GetNewDistances
  0.00      1.08     0.00        4     0.00     0.00  InDCache
  0.00      1.08     0.00        4     0.00     0.00  InitHist
  0.00      1.08     0.00        3     0.00     0.00  InitConflicts
