Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 36.85      7.38     7.38  2305066     0.00     0.00  GetPenalty
 14.88     10.36     2.98   685292     0.00     0.00  MarkReach
 13.13     12.99     2.63   313072     0.00     0.00  Moves
 13.08     15.61     2.62 75567785     0.00     0.00  AllBitsSetBS
  4.49     16.51     0.90  2088313     0.00     0.00  UnReach
  1.60     16.83     0.32  1566512     0.00     0.00  PenUpdateLowerBound
  1.25     17.08     0.25    37622     0.00     0.00  MarkReachGRoom
  1.15     17.31     0.23  2689330     0.00     0.00  BitOrAndEqBS
  1.15     17.54     0.23   797912     0.00     0.00  MarkReachQuick
  1.02     17.75     0.21   381349     0.00     0.00  GenerateMoves
  0.90     17.93     0.18   644114     0.00     0.00  DeadUpdateLowerBound
  0.90     18.11     0.18  2306839     0.00     0.00  BitOrEqBS
  0.90     18.29     0.18   378094     0.00     0.00  My_qsort
  0.80     18.45     0.16  2305066     0.00     0.00  BitAndNotButOrBS
  0.70     18.59     0.14  2251711     0.00     0.00  BitNotAndNotAndNotBS
  0.60     18.71     0.12    38942     0.00     0.00  DistToGoal
  0.50     18.81     0.10    18162     0.00     0.00  StoneReach
  0.45     18.90     0.09  2305066     0.00     0.00  LogAndNotAndNotBS
  0.40     18.98     0.08  3346619     0.00     0.00  Frozen
  0.40     19.06     0.08   244854     0.00     0.00  PenMoveOrdering
  0.35     19.13     0.07   189889     0.00     0.00  PushesMoves
  0.30     19.19     0.06  2573962     0.00     0.00  GetOptDist
  0.30     19.25     0.06   190495     0.00     0.00  NumberBitsBS
  0.25     19.30     0.05   798372     0.00     0.00  PenMakeMove
  0.25     19.35     0.05   135734     0.00     0.00  DeadMoveOrdering
  0.25     19.40     0.05    36890     0.00     0.00  PenLowerBound
  0.25     19.45     0.05     9669     0.00     0.00  PenIda
  0.20     19.49     0.04  2133389     0.00     0.00  LogAndBS
  0.20     19.53     0.04  1256245     0.00     0.00  BitAndNotEqBS
  0.20     19.57     0.04   675900     0.00     0.00  GenAllSquares
  0.15     19.60     0.03  2466125     0.00     0.00  SubMacro
  0.15     19.63     0.03  2215200     0.00     0.00  UpdateHashKey
  0.15     19.66     0.03   336346     0.00     0.00  DeadMakeMove
  0.15     19.69     0.03   336346     0.00     0.00  DeadUnMakeMove
  0.15     19.72     0.03   130507     0.00     0.00  Maximize
  0.15     19.75     0.03    30953     0.00     0.00  DeadLowerBound
  0.10     19.77     0.02  4703173     0.00     0.00  PenCompare
  0.10     19.79     0.02  2689330     0.00     0.00  DeadLock
  0.10     19.81     0.02  2673355     0.00     0.00  BitNext
