Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 29.41      1.55     1.55   412821     0.00     0.00  MarkReach
 19.36      2.57     1.02   159887     0.00     0.00  Moves
 18.88      3.57     1.00   447907     0.00     0.00  GetPenalty
  5.88      3.88     0.31    64422     0.00     0.00  DistToGoal
  3.61      4.07     0.19  7790114     0.00     0.00  AllBitsSetBS
  2.09      4.18     0.11   329962     0.00     0.00  UnReach
  1.71      4.27     0.09   136789     0.00     0.00  My_qsort
  1.52      4.35     0.08   267606     0.00     0.00  PenUpdateLowerBound
  1.33      4.42     0.07  1382547     0.00     0.00  Frozen
  1.33      4.49     0.07   954172     0.00     0.00  BitOrAndEqBS
  1.14      4.55     0.06   149583     0.00     0.00  MarkReachQuick
  1.14      4.61     0.06    35907     0.00     0.00  PenLowerBound
  1.14      4.67     0.06   138010     0.00     0.00  GenerateMoves
  0.95      4.72     0.05   686474     0.00     0.00  BitNotAndNotAndNotBS
  0.95      4.77     0.05    17944     0.00     0.00  StoneReach
  0.76      4.81     0.04   883689     0.00     0.00  SubMacro
  0.57      4.84     0.03  1273431     0.00     0.00  GetOptDist
  0.57      4.87     0.03   447907     0.00     0.00  BitAndNotButOrBS
  0.57      4.90     0.03   447907     0.00     0.00  LogAndNotAndNotBS
  0.57      4.93     0.03    88634     0.00     0.00  PushesMoves
  0.57      4.96     0.03     7640     0.00     0.00  MarkReachGRoom
  0.38      4.98     0.02  1715627     0.00     0.00  PenCompare
  0.38      5.00     0.02  1150370     0.00     0.00  GetManDir
  0.38      5.02     0.02   954172     0.00     0.00  DeadLock
  0.38      5.04     0.02   857014     0.00     0.00  BitOrEqBS
  0.38      5.06     0.02   157965     0.00     0.00  PSGetHashTable
  0.38      5.08     0.02   106208     0.00     0.00  DeadUpdateLowerBound
  0.38      5.10     0.02    90111     0.00     0.00  PenMoveOrdering
  0.38      5.12     0.02    62886     0.00     0.00  DeadMakeMove
  0.38      5.14     0.02    21537     0.00     0.00  DeadLowerBound
  0.19      5.15     0.01   883939     0.00     0.00  DeadLock2
  0.19      5.16     0.01   353850     0.00     0.00  DistantSquares
  0.19      5.17     0.01   211034     0.00     0.00  BitAndNotEqBS
  0.19      5.18     0.01   184203     0.00     0.00  PSStoreHashTable
  0.19      5.19     0.01    62886     0.00     0.00  DeadUnMakeMove
  0.19      5.20     0.01    47409     0.00     0.00  DeadMoveOrdering
  0.19      5.21     0.01    14023     0.00     0.00  BitNotAndNotBS
  0.19      5.22     0.01     6144     0.00     0.00  init_stats
  0.19      5.23     0.01     5021     0.00     0.00  PenIda
  0.19      5.24     0.01     4010     0.00     0.00  BitAndNotAndNotBS
  0.19      5.25     0.01     3100     0.00     0.00  PickUpEntrances
  0.19      5.26     0.01      490     0.00     0.00  NewMoveOrdering
  0.19      5.27     0.01        2     0.01     0.01  SetStoneDistances
  0.09      5.27     0.01    53261     0.00     0.00  DeadIsGoalNode
  0.00      5.27     0.00   823041     0.00     0.00  DeadCompare
  0.00      5.27     0.00   650838     0.00     0.00  XDistMan
  0.00      5.27     0.00   566883     0.00     0.00  DiffToDir
  0.00      5.27     0.00   418622     0.00     0.00  GenAllSquares
  0.00      5.27     0.00   376602     0.00     0.00  UpdateHashKey
  0.00      5.27     0.00   372633     0.00     0.00  AbortSearch
  0.00      5.27     0.00   299466     0.00     0.00  BitNext
  0.00      5.27     0.00   241456     0.00     0.00  LogAndBS
  0.00      5.27     0.00   233276     0.00     0.00  DeadTree
  0.00      5.27     0.00   220595     0.00     0.00  IncNodeCount
  0.00      5.27     0.00   149534     0.00     0.00  PenMakeMove
  0.00      5.27     0.00   149534     0.00     0.00  PenUnMakeMove
  0.00      5.27     0.00   143762     0.00     0.00  Debug
  0.00      5.27     0.00   124070     0.00     0.00  UpdateReach
  0.00      5.27     0.00   107582     0.00     0.00  PenIsGoalNode
  0.00      5.27     0.00    88537     0.00     0.00  SetManStoneSquares
  0.00      5.27     0.00    86968     0.00     0.00  PSSetPathFlag
  0.00      5.27     0.00    57526     0.00     0.00  NormHashKey
  0.00      5.27     0.00    56064     0.00     0.00  NumberBitsBS
  0.00      5.27     0.00    41459     0.00     0.00  GetScew
  0.00      5.27     0.00    38959     0.00     0.00  NewAddScew
  0.00      5.27     0.00    37302     0.00     0.00  SubsetBS
  0.00      5.27     0.00    36964     0.00     0.00  EntrComp
  0.00      5.27     0.00    25275     0.00     0.00  Crowding
  0.00      5.27     0.00    25275     0.00     0.00  DistantMove
  0.00      5.27     0.00    17149     0.00     0.00  FindTransitiveClosure
  0.00      5.27     0.00    17149     0.00     0.00  Maximize
  0.00      5.27     0.00    16406     0.00     0.00  XDistStone
  0.00      5.27     0.00    13152     0.00     0.00  Isnt0BS
  0.00      5.27     0.00    13100     0.00     0.00  BitAndNotBS
  0.00      5.27     0.00    10128     0.00     0.00  GroomIncPos
  0.00      5.27     0.00    10112     0.00     0.00  GroomExcPos
  0.00      5.27     0.00    10000     0.00     0.00  GGGetHashTable
  0.00      5.27     0.00     9959     0.00     0.00  compare_negval
  0.00      5.27     0.00     8221     0.00     0.00  IncCounter
  0.00      5.27     0.00     7640     0.00     0.00  CleanReach
  0.00      5.27     0.00     6245     0.00     0.00  print_stats
  0.00      5.27     0.00     4445     0.00     0.00  PenDeactivateStones
  0.00      5.27     0.00     4000     0.00     0.00  FindClosestPosStone
  0.00      5.27     0.00     3991     0.00     0.00  PenStartIda
  0.00      5.27     0.00     3869     0.00     0.00  PSUnSetPathFlag
  0.00      5.27     0.00     3100     0.00     0.00  ValidateEntrances
  0.00      5.27     0.00     3099     0.00     0.00  EvaluateGroom
  0.00      5.27     0.00     3098     0.00     0.00  GGStoreHashTable
  0.00      5.27     0.00     2789     0.00     0.00  MinMatch
  0.00      5.27     0.00     2773     0.00     0.00  RegisterMove
  0.00      5.27     0.00     2245     0.00     0.00  DeadIda
  0.00      5.27     0.00     2198     0.00     0.00  FindFarthestPosStone
  0.00      5.27     0.00     2152     0.00     0.00  DeadStartIda
  0.00      5.27     0.00     2150     0.00     0.00  FindClosestPosMan
  0.00      5.27     0.00     1973     0.00     0.00  DeadDeactivateStones
  0.00      5.27     0.00     1632     0.00     0.00  GoalReach
  0.00      5.27     0.00     1630     0.00     0.00  MarkReachDist
  0.00      5.27     0.00     1491     0.00     0.00  MakeMove
  0.00      5.27     0.00     1488     0.00     0.00  BetterUpdateLowerBound
  0.00      5.27     0.00     1306     0.00     0.00  IsGoalNodeNorm
  0.00      5.27     0.00     1297     0.00     0.00  UnMakeMove
  0.00      5.27     0.00     1296     0.00     0.00  BetterUpdateLowerBound2
  0.00      5.27     0.00      960     0.00     0.00  InitIDA
  0.00      5.27     0.00      951     0.00     0.00  QualityCompare
  0.00      5.27     0.00      951     0.00     0.00  StoreHashTable
  0.00      5.27     0.00      775     0.00     0.00  My_free
  0.00      5.27     0.00      768     0.00     0.00  Mprintf
  0.00      5.27     0.00      682     0.00     0.00  UpdateMaze
  0.00      5.27     0.00      678     0.00     0.00  ValueSquareEntr
  0.00      5.27     0.00      631     0.00     0.00  GetHashTable
  0.00      5.27     0.00      490     0.00     0.00  MarkReachPos
  0.00      5.27     0.00      444     0.00     0.00  AreaMove
  0.00      5.27     0.00      444     0.00     0.00  FindFringeStones
  0.00      5.27     0.00      433     0.00     0.00  PenMoveSuspected
  0.00      5.27     0.00      428     0.00     0.00  WhichStones
  0.00      5.27     0.00      416     0.00     0.00  CreatePropGMacro
  0.00      5.27     0.00      416     0.00     0.00  FindBestSquare
  0.00      5.27     0.00      379     0.00     0.00  DeadMoveSuspected
  0.00      5.27     0.00      294     0.00     0.00  WasTestedPen
  0.00      5.27     0.00      281     0.00     0.00  AddConflict
  0.00      5.27     0.00      281     0.00     0.00  RemoveDuplicates
  0.00      5.27     0.00      279     0.00     0.00  FindFirstSet
  0.00      5.27     0.00      279     0.00     0.00  FindPenalty
  0.00      5.27     0.00      279     0.00     0.00  InsertConflict
  0.00      5.27     0.00      276     0.00     0.00  RestoreMaze
