Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 27.20      0.65     0.65   305061     0.00     0.00  MarkReach
 25.52      1.26     0.61   209826     0.00     0.00  Moves
 10.04      1.50     0.24   329940     0.00     0.00  GetPenalty
  5.44      1.63     0.13   133111     0.00     0.00  UnReach
  4.18      1.73     0.10    18789     0.00     0.00  DistToGoal
  2.93      1.80     0.07   140396     0.00     0.00  GenerateMoves
  1.67      1.84     0.04   710970     0.00     0.00  BitOrEqBS
  1.67      1.88     0.04   500748     0.00     0.00  BitOrAndEqBS
  1.67      1.92     0.04   424848     0.00     0.00  BitNotAndNotAndNotBS
  1.26      1.95     0.03   702068     0.00     0.00  AllBitsSetBS
  1.26      1.98     0.03   329940     0.00     0.00  BitAndNotButOrBS
  1.26      2.01     0.03   145941     0.00     0.00  PSStoreHashTable
  1.26      2.04     0.03   141297     0.00     0.00  PSGetHashTable
  1.26      2.07     0.03   140266     0.00     0.00  DeadUpdateLowerBound
  1.26      2.10     0.03   134415     0.00     0.00  My_qsort
  1.26      2.13     0.03     9983     0.00     0.00  init_stats
  0.84      2.15     0.02   733792     0.00     0.00  Frozen
  0.84      2.17     0.02   500748     0.00     0.00  DeadLock
  0.84      2.19     0.02   105498     0.00     0.00  PenUpdateLowerBound
  0.42      2.20     0.01   557892     0.00     0.00  DistantSquares
  0.42      2.21     0.01   484327     0.00     0.00  SubMacro
  0.42      2.22     0.01   329940     0.00     0.00  LogAndNotAndNotBS
  0.42      2.23     0.01   261608     0.00     0.00  UpdateHashKey
  0.42      2.24     0.01   169255     0.00     0.00  IncNodeCount
  0.42      2.25     0.01   136090     0.00     0.00  PushesMoves
  0.42      2.26     0.01    90913     0.00     0.00  NumberBitsBS
  0.42      2.27     0.01    81548     0.00     0.00  BitAndNotEqBS
  0.42      2.28     0.01    80410     0.00     0.00  DeadMoveOrdering
  0.42      2.29     0.01    61988     0.00     0.00  Crowding
  0.42      2.30     0.01    59118     0.00     0.00  PenMakeMove
  0.42      2.31     0.01    59118     0.00     0.00  PenUnMakeMove
  0.42      2.32     0.01    27951     0.00     0.00  DeadLowerBound
  0.42      2.33     0.01    25797     0.00     0.00  StoneReach
  0.42      2.34     0.01     5490     0.00     0.00  PenDeactivateStones
  0.42      2.35     0.01     4282     0.00     0.00  GetHashTable
  0.42      2.36     0.01     4147     0.00     0.00  PickUpEntrances
  0.42      2.37     0.01     4147     0.00     0.00  ValidateEntrances
  0.42      2.38     0.01     3206     0.00     0.00  MarkReachGRoom
