Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 26.06      2.03     2.03   316590     0.00     0.00  Moves
 25.29      4.00     1.97   976571     0.00     0.00  GetPenalty
 17.97      5.40     1.40   379316     0.00     0.00  MarkReach
  7.32      5.97     0.57   706329     0.00     0.00  UnReach
  5.13      6.37     0.40 11120063     0.00     0.00  AllBitsSetBS
  1.80      6.51     0.14   511228     0.00     0.00  PenUpdateLowerBound
  1.67      6.64     0.13   239679     0.00     0.00  GenerateMoves
  1.54      6.76     0.12   905936     0.00     0.00  BitNotAndNotAndNotBS
  1.16      6.85     0.09   231411     0.00     0.00  My_qsort
  1.03      6.93     0.08  1844848     0.00     0.00  Frozen
  1.03      7.01     0.08  1294137     0.00     0.00  BitOrAndEqBS
  1.03      7.09     0.08   271006     0.00     0.00  MarkReachQuick
  0.77      7.15     0.06   976571     0.00     0.00  BitAndNotButOrBS
  0.77      7.21     0.06   976571     0.00     0.00  LogAndNotAndNotBS
  0.77      7.27     0.06  1269373     0.00     0.00  BitOrEqBS
  0.64      7.32     0.05   410500     0.00     0.00  DeadUpdateLowerBound
  0.51      7.36     0.04  1330188     0.00     0.00  DeadCompare
  0.39      7.39     0.03  1179926     0.00     0.00  DeadLock2
  0.39      7.42     0.03   681523     0.00     0.00  GenAllSquares
  0.39      7.45     0.03   451432     0.00     0.00  BitAndNotEqBS
  0.39      7.48     0.03   263005     0.00     0.00  PenMakeMove
  0.39      7.51     0.03   165451     0.00     0.00  PushesMoves
  0.39      7.54     0.03     3052     0.00     0.00  DeadIda
  0.26      7.56     0.02  1179926     0.00     0.00  SubMacro
  0.26      7.58     0.02   358291     0.00     0.00  XDistMan
  0.26      7.60     0.02   314146     0.00     0.00  PSGetHashTable
  0.26      7.62     0.02   255614     0.00     0.00  UpdateReach
  0.26      7.64     0.02   114651     0.00     0.00  DeadMoveOrdering
  0.26      7.66     0.02    18602     0.00     0.00  PenLowerBound
  0.26      7.68     0.02    12990     0.00     0.00  StoneReach
  0.26      7.70     0.02     3822     0.00     0.00  PenIda
  0.13      7.71     0.01   299135     0.00     0.00  PSStoreHashTable
  0.13      7.72     0.01   213251     0.00     0.00  DeadMakeMove
  0.13      7.73     0.01   169490     0.00     0.00  PenIsGoalNode
  0.13      7.74     0.01   165336     0.00     0.00  SetManStoneSquares
  0.13      7.75     0.01   124330     0.00     0.00  PenMoveOrdering
  0.13      7.76     0.01   115067     0.00     0.00  BitNext
  0.13      7.77     0.01    27140     0.00     0.00  GetScew
  0.13      7.78     0.01     3060     0.00     0.00  PickUpEntrances
  0.13      7.79     0.01        1     0.01     0.04  GrowDFS
  0.00      7.79     0.00  1527931     0.00     0.00  PenCompare
  0.00      7.79     0.00  1294137     0.00     0.00  DeadLock
  0.00      7.79     0.00  1171336     0.00     0.00  GetManDir
  0.00      7.79     0.00   925830     0.00     0.00  UpdateHashKey
  0.00      7.79     0.00   739076     0.00     0.00  AbortSearch
  0.00      7.79     0.00   587100     0.00     0.00  GetOptDist
