Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 35.69      4.78     4.78   642072     0.00     0.00  Moves
 23.62      7.94     3.16   668534     0.00     0.00  MarkReach
  6.24      8.77     0.84  1145770     0.00     0.00  GetPenalty
  5.83      9.55     0.78   757006     0.00     0.00  UnReach
  5.38     10.27     0.72   129931     0.00     0.00  MarkReachGRoom
  2.02     10.54     0.27  4285182     0.00     0.00  BitOrAndEqBS
  1.87     10.79     0.25   483797     0.00     0.00  My_qsort
  1.79     11.03     0.24  8178437     0.00     0.00  AllBitsSetBS
  1.64     11.25     0.22   495117     0.00     0.00  GenerateMoves
  1.46     11.45     0.20  5448907     0.00     0.00  Frozen
  1.27     11.62     0.17   636422     0.00     0.00  PenUpdateLowerBound
  0.97     11.75     0.13   367102     0.00     0.00  DeadUpdateLowerBound
  0.90     11.87     0.12   465327     0.00     0.00  PushesMoves
  0.75     11.97     0.10  1145770     0.00     0.00  BitAndNotButOrBS
  0.60     12.05     0.08  3974910     0.00     0.00  SubMacro
  0.60     12.13     0.08   312587     0.00     0.00  PenMoveOrdering
  0.52     12.20     0.07  2701019     0.00     0.00  BitOrEqBS
  0.52     12.27     0.07  1145770     0.00     0.00  LogAndNotAndNotBS
  0.45     12.33     0.06  5080213     0.00     0.00  XDistMan
  0.45     12.39     0.06  3974910     0.00     0.00  DeadLock2
  0.45     12.45     0.06  1316535     0.00     0.00  GenAllSquares
  0.45     12.51     0.06   180891     0.00     0.00  DeadMoveOrdering
  0.45     12.57     0.06    42550     0.00     0.00  DeadLowerBound
  0.45     12.63     0.06    26000     0.00     0.00  StoneReach
  0.37     12.68     0.05  2052013     0.00     0.00  GetOptDist
  0.37     12.73     0.05   347703     0.00     0.00  PenUnMakeMove
  0.37     12.78     0.05    65910     0.00     0.00  PenLowerBound
  0.37     12.83     0.05     6926     0.00     0.00  PenDeactivateStones
  0.30     12.87     0.04  8288461     0.00     0.00  PenCompare
  0.30     12.91     0.04  1353662     0.00     0.00  BitNotAndNotAndNotBS
  0.30     12.95     0.04   366917     0.00     0.00  MarkReachQuick
  0.22     12.98     0.03   587858     0.00     0.00  PSStoreHashTable
  0.22     13.01     0.03   503822     0.00     0.00  PSGetHashTable
  0.22     13.04     0.03   481326     0.00     0.00  BitAndNotEqBS
  0.22     13.07     0.03   347703     0.00     0.00  PenMakeMove
  0.22     13.10     0.03   253885     0.00     0.00  LogAndBS
  0.22     13.13     0.03   195443     0.00     0.00  NumberBitsBS
  0.15     13.15     0.02  4285182     0.00     0.00  DeadLock
  0.15     13.17     0.02   168114     0.00     0.00  Crowding
  0.15     13.19     0.02    10958     0.00     0.00  init_stats
  0.15     13.21     0.02     4203     0.00     0.00  PickUpEntrances
  0.15     13.23     0.02     4203     0.00     0.00  ValidateEntrances
  0.15     13.25     0.02     4122     0.00     0.00  DeadDeactivateStones
  0.07     13.26     0.01  4375645     0.00     0.00  DeadCompare
  0.07     13.27     0.01  4044918     0.00     0.00  GetManDir
  0.07     13.28     0.01  1086485     0.00     0.00  AbortSearch
  0.07     13.29     0.01   701664     0.00     0.00  DiffToDir
  0.07     13.30     0.01   555776     0.00     0.00  DeadTree
  0.07     13.31     0.01   465218     0.00     0.00  SetManStoneSquares
  0.07     13.32     0.01   202765     0.00     0.00  DeadUnMakeMove
  0.07     13.33     0.01   141317     0.00     0.00  BitNotAndNotBS
  0.07     13.34     0.01    69629     0.00     0.00  compare_negval
  0.07     13.35     0.01    54949     0.00     0.00  GetScew
  0.07     13.36     0.01     6875     0.00     0.00  PenIda
  0.07     13.37     0.01     2049     0.00     0.00  Communicating
  0.04     13.37     0.01   187908     0.00     0.00  DeadIsGoalNode
  0.04     13.38     0.01    18084     0.00     0.00  RegisterMove
  0.04     13.38     0.01                             Moves2
  0.00     13.38     0.00  2689824     0.00     0.00  DistantSquares
  0.00     13.38     0.00  1014358     0.00     0.00  UpdateHashKey
  0.00     13.38     0.00   571751     0.00     0.00  IncNodeCount
  0.00     13.38     0.00   443556     0.00     0.00  BitNext
  0.00     13.38     0.00   396846     0.00     0.00  PSSetPathFlag
  0.00     13.38     0.00   322976     0.00     0.00  PenIsGoalNode
  0.00     13.38     0.00   318211     0.00     0.00  UpdateReach
  0.00     13.38     0.00   254469     0.00     0.00  Debug
  0.00     13.38     0.00   202765     0.00     0.00  DeadMakeMove
  0.00     13.38     0.00   168114     0.00     0.00  DistantMove
  0.00     13.38     0.00   129931     0.00     0.00  CleanReach
  0.00     13.38     0.00   109074     0.00     0.00  NormHashKey
  0.00     13.38     0.00    53349     0.00     0.00  NewAddScew
  0.00     13.38     0.00    37823     0.00     0.00  EntrComp
  0.00     13.38     0.00    28181     0.00     0.00  FindTransitiveClosure
  0.00     13.38     0.00    28181     0.00     0.00  Maximize
  0.00     13.38     0.00    18357     0.00     0.00  ValueSquareEntr
  0.00     13.38     0.00    16386     0.00     0.00  GoalReach
  0.00     13.38     0.00    14528     0.00     0.00  Isnt0BS
  0.00     13.38     0.00    14203     0.00     0.00  BitAndNotBS
  0.00     13.38     0.00    13702     0.00     0.00  XDistStone
  0.00     13.38     0.00    11058     0.00     0.00  print_stats
  0.00     13.38     0.00    10835     0.00     0.00  MinMatch
  0.00     13.38     0.00    10298     0.00     0.00  GroomIncPos
  0.00     13.38     0.00    10262     0.00     0.00  GroomExcPos
  0.00     13.38     0.00    10147     0.00     0.00  BitAndNotAndNotBS
  0.00     13.38     0.00    10123     0.00     0.00  FindClosestPosStone
  0.00     13.38     0.00    10000     0.00     0.00  GGGetHashTable
  0.00     13.38     0.00     6705     0.00     0.00  PenStartIda
  0.00     13.38     0.00     5556     0.00     0.00  IncCounter
  0.00     13.38     0.00     5526     0.00     0.00  MakeMove
  0.00     13.38     0.00     5520     0.00     0.00  BetterUpdateLowerBound
  0.00     13.38     0.00     5316     0.00     0.00  IsGoalNodeNorm
  0.00     13.38     0.00     5308     0.00     0.00  UnMakeMove
  0.00     13.38     0.00     5306     0.00     0.00  BetterUpdateLowerBound2
  0.00     13.38     0.00     5247     0.00     0.00  FindClosestPosMan
  0.00     13.38     0.00     4811     0.00     0.00  LogAndAndNotBS
  0.00     13.38     0.00     4598     0.00     0.00  FindBestSquare
  0.00     13.38     0.00     4480     0.00     0.00  NumberBitsInt
  0.00     13.38     0.00     4348     0.00     0.00  DeadIda
  0.00     13.38     0.00     4257     0.00     0.00  DeadStartIda
  0.00     13.38     0.00     4245     0.00     0.00  CreatePropGMacro
  0.00     13.38     0.00     4202     0.00     0.00  EvaluateGroom
  0.00     13.38     0.00     4201     0.00     0.00  GGStoreHashTable
  0.00     13.38     0.00     4142     0.00     0.00  SubsetBS
  0.00     13.38     0.00     2929     0.00     0.00  QualityCompare
  0.00     13.38     0.00     2929     0.00     0.00  StoreHashTable
  0.00     13.38     0.00     2252     0.00     0.00  PSUnSetPathFlag
  0.00     13.38     0.00     2235     0.00     0.00  GetHashTable
  0.00     13.38     0.00     2049     0.00     0.00  GetBaseProps
  0.00     13.38     0.00     1862     0.00     0.00  ValueSquare
  0.00     13.38     0.00     1639     0.00     0.00  NewMoveOrdering
  0.00     13.38     0.00     1435     0.00     0.00  PenMoveSuspected
  0.00     13.38     0.00     1428     0.00     0.00  AreaMove
  0.00     13.38     0.00     1428     0.00     0.00  FindFringeStones
  0.00     13.38     0.00     1294     0.00     0.00  InitIDA
  0.00     13.38     0.00     1192     0.00     0.00  UpdateMaze
  0.00     13.38     0.00     1110     0.00     0.00  DeadMoveSuspected
  0.00     13.38     0.00     1090     0.00     0.00  My_free
  0.00     13.38     0.00      985     0.00     0.00  MarkReachDist
  0.00     13.38     0.00      754     0.00     0.00  WasTestedPen
  0.00     13.38     0.00      736     0.00     0.00  FindFarthestPosStone
  0.00     13.38     0.00      724     0.00     0.00  Mprintf
  0.00     13.38     0.00      598     0.00     0.01  PenMove
  0.00     13.38     0.00      429     0.00     0.01  DeadMove
  0.00     13.38     0.00      426     0.00     0.00  BuildGMTree
  0.00     13.38     0.00      426     0.00     0.00  GMGetHashTable
  0.00     13.38     0.00      418     0.00     0.00  SetPathFlag
  0.00     13.38     0.00      384     0.00     0.00  MarkReachPos
  0.00     13.38     0.00      372     0.00     0.00  WhichStones
  0.00     13.38     0.00      317     0.00     0.00  AddTestedPen
  0.00     13.38     0.00      317     0.00     0.00  GoodTested
  0.00     13.38     0.00      239     0.00     0.00  My_malloc
  0.00     13.38     0.00      234     0.00     0.00  DistToGoal
  0.00     13.38     0.00      196     0.00     0.00  BitOrBS
  0.00     13.38     0.00      188     0.00     0.00  GMDelHashEntry
  0.00     13.38     0.00      188     0.00     0.00  GetGMTree
  0.00     13.38     0.00      187     0.00     0.00  GMStoreHashTable
  0.00     13.38     0.00      187     0.00     0.00  GetProperties
  0.00     13.38     0.00      187     0.00     0.00  GetSquareValues
  0.00     13.38     0.00      165     0.00     0.00  AddMoreStones
  0.00     13.38     0.00      150     0.00     0.00  DelGMTree
  0.00     13.38     0.00      109     0.00     0.00  HumanMove
  0.00     13.38     0.00      106     0.00     0.00  My_realloc
  0.00     13.38     0.00      102     0.00     0.00  AddConflict
  0.00     13.38     0.00      102     0.00     0.00  RemoveDuplicates
  0.00     13.38     0.00      101     0.00     0.00  PropStonesDone
  0.00     13.38     0.00      100     0.00     0.00  RestoreMaze
  0.00     13.38     0.00      100     0.00     0.00  SaveMaze
  0.00     13.38     0.00       99     0.00     0.00  CreateAllGMacro
  0.00     13.38     0.00       95     0.00     0.00  FindFirstSet
  0.00     13.38     0.00       95     0.00     0.00  FindPenalty
  0.00     13.38     0.00       95     0.00     0.00  InsertConflict
  0.00     13.38     0.00       80     0.00     0.00  ResetHist
  0.00     13.38     0.00       60     0.00     0.00  PenMiniConflict
  0.00     13.38     0.00       55     0.00     0.00  CreateGMacro
  0.00     13.38     0.00       30     0.00     0.00  DeadMiniConflict
  0.00     13.38     0.00       18     0.00     0.00  FindStartEndTunnel
  0.00     13.38     0.00       13     0.00     0.00  EqualBS
  0.00     13.38     0.00       13     0.00     0.00  LogAndNotBS
  0.00     13.38     0.00        9     0.00     0.00  AddConflicts
  0.00     13.38     0.00        9     0.00     0.00  BetterLowerBound
  0.00     13.38     0.00        9     0.00     0.00  InitPenalty
  0.00     13.38     0.00        9     0.00     0.00  InsertPenalty
  0.00     13.38     0.00        8     0.00     0.00  CopyMaze
  0.00     13.38     0.00        8     0.00     0.00  DelCopiedMaze
  0.00     13.38     0.00        8     0.00     1.53  Ida
  0.00     13.38     0.00        7     0.00     0.00  GetNewDistances
  0.00     13.38     0.00        7     0.00     0.00  InDCache
  0.00     13.38     0.00        5     0.00     0.00  RemoveConflict
  0.00     13.38     0.00        4     0.00     0.00  InitHist
  0.00     13.38     0.00        3     0.00     0.00  InitConflicts
  0.00     13.38     0.00        3     0.00     0.00  InitDCache
  0.00     13.38     0.00        3     0.00     0.00  MarkOneConnected
  0.00     13.38     0.00        3     0.00     0.00  SetManDistances
  0.00     13.38     0.00        3     0.00     0.00  SetStoneDistances
  0.00     13.38     0.00        2     0.00     0.00  AddMacro
  0.00     13.38     0.00        2     0.00     0.00  CmdParam
  0.00     13.38     0.00        2     0.00     0.00  DelConflicts
  0.00     13.38     0.00        2     0.00     0.00  FreeDCache
  0.00     13.38     0.00        2     0.00     0.00  GetAvgHist
  0.00     13.38     0.00        2     0.00     0.00  GetCommand
  0.00     13.38     0.00        2     0.00     0.00  InitHashTables
  0.00     13.38     0.00        2     0.00     0.00  InitTree
  0.00     13.38     0.00        2     0.00     0.00  LoadTree
  0.00     13.38     0.00        1     0.00     0.00  AddPenalties
  0.00     13.38     0.00        1     0.00     0.00  AsimGoals
