Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 26.62      0.41     0.41    70600     0.00     0.00  MarkReachGRoom
 16.88      0.67     0.26    28630     0.00     0.00  Moves
 16.88      0.93     0.26    40130     0.00     0.00  MarkReach
  7.14      1.04     0.11   106863     0.00     0.00  UnReach
  3.25      1.09     0.05  2310855     0.00     0.00  GetOptDist
  3.25      1.14     0.05   135478     0.00     0.00  GetPenalty
  2.60      1.18     0.04    43446     0.00     0.00  GenerateMoves
  2.60      1.22     0.04    42484     0.00     0.00  My_qsort
  1.95      1.25     0.03   135478     0.00     0.00  LogAndNotAndNotBS
  1.95      1.28     0.03     3678     0.00     0.00  PickUpEntrances
  1.30      1.30     0.02    56541     0.00     0.00  GetScew
  1.30      1.32     0.02    17278     0.00     0.00  StoneReach
  1.30      1.34     0.02      751     0.00     0.00  PenIda
  0.65      1.35     0.01   401639     0.00     0.00  AllBitsSetBS
  0.65      1.36     0.01   390666     0.00     0.00  Frozen
  0.65      1.37     0.01   389915     0.00     0.00  GetManDir
  0.65      1.38     0.01   279834     0.00     0.00  BitOrAndEqBS
  0.65      1.39     0.01   279834     0.00     0.00  DeadLock
  0.65      1.40     0.01   248711     0.00     0.00  DeadLock2
  0.65      1.41     0.01    85968     0.00     0.00  PenUpdateLowerBound
  0.65      1.42     0.01    71615     0.00     0.00  BitNotAndNotBS
  0.65      1.43     0.01    47054     0.00     0.00  MarkReachQuick
  0.65      1.44     0.01    45747     0.00     0.00  PenUnMakeMove
  0.65      1.45     0.01    36982     0.00     0.00  DeadUpdateLowerBound
  0.65      1.46     0.01    30256     0.00     0.00  PenMoveOrdering
  0.65      1.47     0.01    15557     0.00     0.00  NumberBitsBS
  0.65      1.48     0.01    12917     0.00     0.00  DeadMoveOrdering
  0.65      1.49     0.01     6221     0.00     0.00  PenLowerBound
  0.65      1.50     0.01     5394     0.00     0.00  MarkReachDist
  0.65      1.51     0.01     3678     0.00     0.00  ValidateEntrances
  0.65      1.52     0.01      464     0.00     0.00  DeadIda
  0.65      1.53     0.01        4     0.00     0.00  SetManDistances
  0.65      1.54     0.01        1     0.01     0.07  GrowDFS
  0.00      1.54     0.00   483760     0.00     0.00  PenCompare
  0.00      1.54     0.00   241021     0.00     0.00  SubMacro
  0.00      1.54     0.00   169859     0.00     0.00  DiffToDir
  0.00      1.54     0.00   162762     0.00     0.00  DeadCompare
  0.00      1.54     0.00   157125     0.00     0.00  BitOrEqBS
  0.00      1.54     0.00   135478     0.00     0.00  BitAndNotButOrBS
  0.00      1.54     0.00   133016     0.00     0.00  BitAndNotEqBS
  0.00      1.54     0.00   130168     0.00     0.00  BitNotAndNotAndNotBS
  0.00      1.54     0.00   124034     0.00     0.00  UpdateHashKey
  0.00      1.54     0.00   112663     0.00     0.00  AbortSearch
  0.00      1.54     0.00    77215     0.00     0.00  DeadTree
  0.00      1.54     0.00    75139     0.00     0.00  IncNodeCount
  0.00      1.54     0.00    74280     0.00     0.00  XDistMan
  0.00      1.54     0.00    70600     0.00     0.00  CleanReach
  0.00      1.54     0.00    65739     0.00     0.00  PSStoreHashTable
  0.00      1.54     0.00    64561     0.00     0.00  GenAllSquares
  0.00      1.54     0.00    52820     0.00     0.00  NewAddScew
  0.00      1.54     0.00    50113     0.00     0.00  PSGetHashTable
  0.00      1.54     0.00    45747     0.00     0.00  PenMakeMove
  0.00      1.54     0.00    42984     0.00     0.00  UpdateReach
  0.00      1.54     0.00    40919     0.00     0.00  DistantSquares
