Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 19.85      0.53     0.53   133591     0.00     0.00  MarkReach
 18.73      1.03     0.50    83812     0.00     0.00  MarkReachGRoom
 13.48      1.39     0.36   216800     0.00     0.00  GetPenalty
  9.74      1.65     0.26    35440     0.00     0.00  Moves
  7.12      1.84     0.19   191754     0.00     0.00  UnReach
  4.87      1.97     0.13  2227882     0.00     0.00  AllBitsSetBS
  4.12      2.08     0.11    22159     0.00     0.00  DistToGoal
  3.37      2.17     0.09  5127742     0.00     0.00  GetOptDist
  3.37      2.26     0.09    19371     0.00     0.00  StoneReach
  1.87      2.31     0.05   162242     0.00     0.00  PenUpdateLowerBound
  1.50      2.35     0.04    53027     0.00     0.00  My_qsort
  0.75      2.37     0.02   499083     0.00     0.00  Frozen
  0.75      2.39     0.02   314300     0.00     0.00  DeadLock2
  0.75      2.41     0.02   187137     0.00     0.00  BitAndNotEqBS
  0.75      2.43     0.02    85533     0.00     0.00  BitNotAndNotBS
  0.75      2.45     0.02    12927     0.00     0.00  PenLowerBound
  0.75      2.47     0.02     5339     0.00     0.00  MarkReachDist
  0.75      2.49     0.02        4     0.01     0.01  SetStoneDistances
  0.37      2.50     0.01   583090     0.00     0.00  BitNext
  0.37      2.51     0.01   544423     0.00     0.00  GetManDir
  0.37      2.52     0.01   400942     0.00     0.00  BitOrEqBS
  0.37      2.53     0.01   351968     0.00     0.00  BitOrAndEqBS
  0.37      2.54     0.01   351968     0.00     0.00  DeadLock
  0.37      2.55     0.01   294557     0.00     0.00  BitNotAndNotAndNotBS
  0.37      2.56     0.01   216800     0.00     0.00  LogAndNotAndNotBS
  0.37      2.57     0.01   165714     0.00     0.00  AbortSearch
  0.37      2.58     0.01    86796     0.00     0.00  PenMakeMove
  0.37      2.59     0.01    83953     0.00     0.00  MarkReachQuick
  0.37      2.60     0.01    70761     0.00     0.00  PSGetHashTable
  0.37      2.61     0.01    54484     0.00     0.00  GenerateMoves
  0.37      2.62     0.01    33602     0.00     0.00  DeadUpdateLowerBound
  0.37      2.63     0.01    22288     0.00     0.00  Maximize
  0.37      2.64     0.01    13892     0.00     0.00  GoalReach
  0.37      2.65     0.01     2800     0.00     0.00  DeadLowerBound
  0.37      2.66     0.01     2032     0.00     0.00  PenIda
  0.37      2.67     0.01       24     0.00     0.00  EqualBS
  0.00      2.67     0.00   719182     0.00     0.00  PenCompare
  0.00      2.67     0.00   706847     0.00     0.00  LogAndBS
  0.00      2.67     0.00   390346     0.00     0.00  DiffToDir
  0.00      2.67     0.00   314126     0.00     0.00  SubMacro
  0.00      2.67     0.00   216800     0.00     0.00  BitAndNotButOrBS
  0.00      2.67     0.00   196826     0.00     0.00  UpdateHashKey
  0.00      2.67     0.00   141857     0.00     0.00  DeadCompare
  0.00      2.67     0.00   125912     0.00     0.00  DeadTree
  0.00      2.67     0.00   112320     0.00     0.00  IncNodeCount
  0.00      2.67     0.00    96778     0.00     0.00  GetScew
  0.00      2.67     0.00    92934     0.00     0.00  NewAddScew
  0.00      2.67     0.00    86796     0.00     0.00  PenUnMakeMove
  0.00      2.67     0.00    83812     0.00     0.00  CleanReach
  0.00      2.67     0.00    78031     0.00     0.00  GenAllSquares
  0.00      2.67     0.00    77013     0.00     0.00  UpdateReach
  0.00      2.67     0.00    76083     0.00     0.00  PSStoreHashTable
  0.00      2.67     0.00    64769     0.00     0.00  XDistMan
  0.00      2.67     0.00    58589     0.00     0.00  PenIsGoalNode
  0.00      2.67     0.00    44066     0.00     0.00  PenMoveOrdering
  0.00      2.67     0.00    41276     0.00     0.00  Debug
  0.00      2.67     0.00    34944     0.00     0.00  DistantSquares
  0.00      2.67     0.00    34882     0.00     0.00  EntrComp
  0.00      2.67     0.00    29489     0.00     0.00  PSSetPathFlag
  0.00      2.67     0.00    23679     0.00     0.00  PushesMoves
  0.00      2.67     0.00    23656     0.00     0.00  NumberBitsInt
  0.00      2.67     0.00    23492     0.00     0.00  SetManStoneSquares
  0.00      2.67     0.00    22288     0.00     0.00  FindTransitiveClosure
  0.00      2.67     0.00    18066     0.00     0.00  DeadMakeMove
  0.00      2.67     0.00    18066     0.00     0.00  DeadUnMakeMove
  0.00      2.67     0.00    16167     0.00     0.00  NormHashKey
  0.00      2.67     0.00    15977     0.00     0.00  SubsetBS
  0.00      2.67     0.00    14066     0.00     0.00  Isnt0BS
  0.00      2.67     0.00    14026     0.00     0.00  BitAndNotBS
  0.00      2.67     0.00    13300     0.00     0.00  NumberBitsBS
  0.00      2.67     0.00    12634     0.00     0.00  DeadIsGoalNode
  0.00      2.67     0.00    12267     0.00     0.00  IncCounter
  0.00      2.67     0.00    10211     0.00     0.00  DeadMoveOrdering
  0.00      2.67     0.00    10199     0.00     0.00  GroomIncPos
  0.00      2.67     0.00    10179     0.00     0.00  GroomExcPos
  0.00      2.67     0.00    10000     0.00     0.00  GGGetHashTable
  0.00      2.67     0.00     5661     0.00     0.00  compare_negval
  0.00      2.67     0.00     5497     0.00     0.00  XDistStone
  0.00      2.67     0.00     4404     0.00     0.00  ValueSquareEntr
  0.00      2.67     0.00     4026     0.00     0.00  PickUpEntrances
  0.00      2.67     0.00     4026     0.00     0.00  ValidateEntrances
  0.00      2.67     0.00     4025     0.00     0.00  EvaluateGroom
  0.00      2.67     0.00     4024     0.00     0.00  GGStoreHashTable
  0.00      2.67     0.00     2982     0.00     0.00  PSUnSetPathFlag
  0.00      2.67     0.00     1785     0.00     0.00  print_stats
  0.00      2.67     0.00     1738     0.00     0.00  Communicating
  0.00      2.67     0.00     1738     0.00     0.00  GetBaseProps
  0.00      2.67     0.00     1688     0.00     0.00  init_stats
  0.00      2.67     0.00     1664     0.00     0.00  Crowding
  0.00      2.67     0.00     1664     0.00     0.00  DistantMove
  0.00      2.67     0.00     1594     0.00     0.00  ValueSquare
  0.00      2.67     0.00     1577     0.00     0.00  PenDeactivateStones
  0.00      2.67     0.00     1386     0.00     0.00  PenStartIda
  0.00      2.67     0.00     1087     0.00     0.00  FindFarthestPosStone
  0.00      2.67     0.00     1014     0.00     0.00  My_free
  0.00      2.67     0.00      983     0.00     0.00  MinMatch
  0.00      2.67     0.00      978     0.00     0.00  FindBestSquare
