Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 41.68      3.48     3.48   327096     0.00     0.00  Moves
 22.87      5.39     1.91   278176     0.00     0.00  MarkReach
  7.07      5.98     0.59   710307     0.00     0.00  GetPenalty
  6.59      6.53     0.55   609010     0.00     0.00  UnReach
  2.28      6.72     0.19  4325839     0.00     0.00  AllBitsSetBS
  2.16      6.90     0.18   490686     0.00     0.00  PenUpdateLowerBound
  1.68      7.04     0.14   207674     0.00     0.00  My_qsort
  1.68      7.18     0.14    28634     0.00     0.00  MarkReachGRoom
  1.20      7.28     0.10  1852141     0.00     0.00  BitOrAndEqBS
  1.20      7.38     0.10   210733     0.00     0.00  GenerateMoves
  1.14      7.48     0.10  2360409     0.00     0.00  Frozen
  1.08      7.57     0.09  4147301     0.00     0.00  GetOptDist
  0.96      7.65     0.08  1315351     0.00     0.00  BitOrEqBS
  0.84      7.72     0.07    18668     0.00     0.00  StoneReach
  0.48      7.76     0.04  1852141     0.00     0.00  DeadLock
  0.48      7.80     0.04  1772344     0.00     0.00  SubMacro
  0.48      7.84     0.04   710307     0.00     0.00  BitAndNotButOrBS
  0.48      7.88     0.04   710307     0.00     0.00  LogAndNotAndNotBS
  0.48      7.92     0.04   274191     0.00     0.00  PSStoreHashTable
  0.48      7.96     0.04   254949     0.00     0.00  MarkReachQuick
  0.36      7.99     0.03  4571307     0.00     0.00  PenCompare
  0.36      8.02     0.03   778468     0.00     0.00  BitNotAndNotAndNotBS
  0.36      8.05     0.03   190802     0.00     0.00  DeadUpdateLowerBound
  0.36      8.08     0.03   156896     0.00     0.00  PenMoveOrdering
  0.36      8.11     0.03    15461     0.00     0.00  PenLowerBound
  0.24      8.13     0.02   705536     0.00     0.00  GenAllSquares
  0.24      8.15     0.02   252192     0.00     0.00  PenMakeMove
  0.24      8.17     0.02   178427     0.00     0.00  PushesMoves
  0.24      8.19     0.02     1823     0.00     0.00  PenIda
  0.12      8.20     0.01  1789288     0.00     0.00  GetManDir
  0.12      8.21     0.01  1772344     0.00     0.00  DeadLock2
  0.12      8.22     0.01   383497     0.00     0.00  DiffToDir
  0.12      8.23     0.01   252192     0.00     0.00  PenUnMakeMove
  0.12      8.24     0.01   245343     0.00     0.00  UpdateReach
  0.12      8.25     0.01   101017     0.00     0.00  GetScew
  0.12      8.26     0.01    62732     0.00     0.00  NumberBitsBS
  0.12      8.27     0.01    53356     0.00     0.00  DeadMoveOrdering
  0.12      8.28     0.01    21789     0.00     0.00  NormHashKey
  0.12      8.29     0.01    10000     0.00     0.00  GGGetHashTable
  0.12      8.30     0.01     6692     0.00     0.00  GoalReach
  0.12      8.31     0.01     2907     0.00     0.00  MarkReachDist
  0.12      8.32     0.01     2242     0.00     0.00  init_stats
  0.12      8.33     0.01        4     0.00     0.00  SetManDistances
  0.12      8.34     0.01        4     0.00     0.00  SetStoneDistances
  0.12      8.35     0.01        1     0.01     0.10  SetDistDistances
  0.06      8.35     0.01     1189     0.00     0.00  RegisterMove
  0.00      8.35     0.00  1275998     0.00     0.00  DeadCompare
  0.00      8.35     0.00   683834     0.00     0.00  UpdateHashKey
  0.00      8.35     0.00   569181     0.00     0.00  AbortSearch
  0.00      8.35     0.00   351147     0.00     0.00  DeadTree
  0.00      8.35     0.00   332499     0.00     0.00  IncNodeCount
  0.00      8.35     0.00   304403     0.00     0.00  BitAndNotEqBS
  0.00      8.35     0.00   292792     0.00     0.00  XDistMan
  0.00      8.35     0.00   229979     0.00     0.00  PSGetHashTable
  0.00      8.35     0.00   183431     0.00     0.00  BitNext
  0.00      8.35     0.00   178045     0.00     0.00  SetManStoneSquares
  0.00      8.35     0.00   169647     0.00     0.00  PenIsGoalNode
  0.00      8.35     0.00   164628     0.00     0.00  DistantSquares
  0.00      8.35     0.00   138039     0.00     0.00  PSSetPathFlag
  0.00      8.35     0.00   111649     0.00     0.00  LogAndBS
  0.00      8.35     0.00    98158     0.00     0.00  DeadMakeMove
  0.00      8.35     0.00    98158     0.00     0.00  DeadUnMakeMove
  0.00      8.35     0.00    95088     0.00     0.00  NewAddScew
  0.00      8.35     0.00    61493     0.00     0.00  DeadIsGoalNode
  0.00      8.35     0.00    53095     0.00     0.00  Debug
  0.00      8.35     0.00    40865     0.00     0.00  EntrComp
  0.00      8.35     0.00    30929     0.00     0.00  BitNotAndNotBS
  0.00      8.35     0.00    28634     0.00     0.00  CleanReach
  0.00      8.35     0.00    20905     0.00     0.00  compare_negval
  0.00      8.35     0.00    19831     0.00     0.00  IncCounter
  0.00      8.35     0.00    13789     0.00     0.00  FindTransitiveClosure
  0.00      8.35     0.00    13789     0.00     0.00  Maximize
  0.00      8.35     0.00    13708     0.00     0.00  Isnt0BS
  0.00      8.35     0.00    13649     0.00     0.00  BitAndNotBS
  0.00      8.35     0.00    10665     0.00     0.00  GroomIncPos
  0.00      8.35     0.00    10648     0.00     0.00  GroomExcPos
  0.00      8.35     0.00     9146     0.00     0.00  Crowding
  0.00      8.35     0.00     9146     0.00     0.00  DistantMove
  0.00      8.35     0.00     8274     0.00     0.00  PSUnSetPathFlag
  0.00      8.35     0.00     6090     0.00     0.00  DeadLowerBound
