Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 28.25      0.76     0.76   147260     0.00     0.00  MarkReach
 26.77      1.48     0.72    92079     0.00     0.00  Moves
  7.06      1.67     0.19   225796     0.00     0.00  UnReach
  6.69      1.85     0.18   239248     0.00     0.00  GetPenalty
  3.16      1.94     0.09  1845586     0.00     0.00  AllBitsSetBS
  2.23      2.00     0.06   180896     0.00     0.00  PenUpdateLowerBound
  2.23      2.06     0.06    16602     0.00     0.00  StoneReach
  2.23      2.12     0.06   517003     0.00     0.00  BitOrAndEqBS
  2.23      2.18     0.06    10750     0.00     0.00  DistToGoal
  1.86      2.23     0.05   239248     0.00     0.00  BitAndNotButOrBS
  1.86      2.28     0.05    62007     0.00     0.00  My_qsort
  1.49      2.32     0.04  2137814     0.00     0.00  GetOptDist
  1.49      2.36     0.04   333641     0.00     0.00  BitOrEqBS
  1.12      2.39     0.03   704631     0.00     0.00  Frozen
  1.12      2.42     0.03    61431     0.00     0.00  GenerateMoves
  1.12      2.45     0.03    43724     0.00     0.00  PenMoveOrdering
  1.12      2.48     0.03     3359     0.00     0.00  PickUpEntrances
  1.12      2.51     0.03        1     0.03     0.08  SetDistDistances
  0.74      2.53     0.02   323687     0.00     0.00  BitNotAndNotAndNotBS
  0.74      2.55     0.02    91709     0.00     0.00  MarkReachQuick
  0.74      2.57     0.02    37422     0.00     0.00  DeadUpdateLowerBound
  0.74      2.59     0.02     5306     0.00     0.00  MarkReachGRoom
  0.37      2.60     0.01  1161135     0.00     0.00  PenCompare
  0.37      2.61     0.01   760937     0.00     0.00  GetManDir
  0.37      2.62     0.01   476655     0.00     0.00  DeadLock2
  0.37      2.63     0.01   239248     0.00     0.00  LogAndNotAndNotBS
  0.37      2.64     0.01   140012     0.00     0.00  BitAndNotEqBS
  0.37      2.65     0.01    67478     0.00     0.00  PSGetHashTable
  0.37      2.66     0.01    53491     0.00     0.00  GetScew
  0.37      2.67     0.01     1665     0.00     0.00  init_stats
  0.37      2.68     0.01     1537     0.00     0.00  PenIda
  0.37      2.69     0.01       19     0.00     0.00  BitOrBS
  0.19      2.69     0.01                             EqualBS
  0.00      2.69     0.00   517003     0.00     0.00  DeadLock
  0.00      2.69     0.00   473208     0.00     0.00  SubMacro
  0.00      2.69     0.00   392341     0.00     0.00  DiffToDir
  0.00      2.69     0.00   300419     0.00     0.00  DeadCompare
  0.00      2.69     0.00   219602     0.00     0.00  UpdateHashKey
  0.00      2.69     0.00   183711     0.00     0.00  AbortSearch
  0.00      2.69     0.00   174013     0.00     0.00  GenAllSquares
  0.00      2.69     0.00   135550     0.00     0.00  DeadTree
  0.00      2.69     0.00   109109     0.00     0.00  IncNodeCount
  0.00      2.69     0.00    95176     0.00     0.00  PenMakeMove
  0.00      2.69     0.00    95176     0.00     0.00  PenUnMakeMove
  0.00      2.69     0.00    86866     0.00     0.00  PSStoreHashTable
  0.00      2.69     0.00    84718     0.00     0.00  UpdateReach
  0.00      2.69     0.00    82085     0.00     0.00  BitNext
  0.00      2.69     0.00    81222     0.00     0.00  XDistMan
  0.00      2.69     0.00    49704     0.00     0.00  PenIsGoalNode
  0.00      2.69     0.00    49002     0.00     0.00  NewAddScew
  0.00      2.69     0.00    47554     0.00     0.00  LogAndBS
  0.00      2.69     0.00    43656     0.00     0.00  DistantSquares
  0.00      2.69     0.00    40126     0.00     0.00  Debug
  0.00      2.69     0.00    33509     0.00     0.00  PushesMoves
  0.00      2.69     0.00    33380     0.00     0.00  SetManStoneSquares
  0.00      2.69     0.00    32170     0.00     0.00  EntrComp
  0.00      2.69     0.00    28894     0.00     0.00  PSSetPathFlag
  0.00      2.69     0.00    20974     0.00     0.00  DeadMakeMove
  0.00      2.69     0.00    20974     0.00     0.00  DeadUnMakeMove
  0.00      2.69     0.00    18701     0.00     0.00  NumberBitsBS
  0.00      2.69     0.00    18414     0.00     0.00  DeadIsGoalNode
  0.00      2.69     0.00    17330     0.00     0.00  DeadMoveOrdering
  0.00      2.69     0.00    15785     0.00     0.00  NormHashKey
  0.00      2.69     0.00    14229     0.00     0.00  IncCounter
  0.00      2.69     0.00    13389     0.00     0.00  Isnt0BS
  0.00      2.69     0.00    13359     0.00     0.00  BitAndNotBS
  0.00      2.69     0.00    10831     0.00     0.00  PenLowerBound
  0.00      2.69     0.00    10203     0.00     0.00  GroomIncPos
  0.00      2.69     0.00    10182     0.00     0.00  GroomExcPos
  0.00      2.69     0.00    10000     0.00     0.00  GGGetHashTable
  0.00      2.69     0.00     9186     0.00     0.00  compare_negval
  0.00      2.69     0.00     7106     0.00     0.00  BitNotAndNotBS
  0.00      2.69     0.00     6415     0.00     0.00  FindTransitiveClosure
  0.00      2.69     0.00     6415     0.00     0.00  Maximize
  0.00      2.69     0.00     6352     0.00     0.00  XDistStone
